id	emotion
34896_0077_A_609	0.011926904320716858,0.009542323648929596,0.0003522972983773798,4.097886630916037e-05,0.00016468900139443576,0.0061163464561104774
34896_0077_A_613	4.106669803149998e-05,0.0003400979039724916,0.0025033485144376755,7.64000797062181e-05,0.00045395526103675365,0.0072318557649850845
34896_0078_A_614	0.05042654275894165,0.0006060380255803466,0.0042162491008639336,0.00015204778173938394,0.0003713047772180289,0.034955937415361404
34896_0078_A_615	0.03191477432847023,0.00048526766477152705,0.004130146466195583,0.0001458047772757709,0.0003938867012038827,0.034509558230638504
34896_0078_A_616	0.039791546761989594,0.0005622985190711915,0.004310182295739651,0.00018215872114524245,0.0004981547826901078,0.04232876002788544
34896_0078_A_617	0.0013955294853076339,0.005572733469307423,0.04575778916478157,0.010755839757621288,0.021630706265568733,0.07158277928829193
34896_0078_A_618	0.003966142423450947,0.013871056959033012,0.07025627046823502,0.024279456585645676,0.025493886321783066,0.11248356103897095
34896_0078_A_622	0.0009392790962010622,0.00017976711387746036,0.00027800683164969087,7.755582919344306e-05,0.00019389824592508376,0.00015780249668750912
34896_0078_A_623	0.019866984337568283,0.010823369026184082,0.012466683983802795,0.004688720218837261,0.003701651468873024,0.19162188470363617
34896_0078_A_624	0.03246777877211571,0.014037398621439934,0.0002859187370631844,0.0011231194948777556,0.0012149851536378264,0.0005641033640131354
34896_0078_A_625	0.0017839802894741297,0.00151023268699646,0.001034377608448267,0.00010550754086580127,5.695597792509943e-05,0.000522947870194912
34896_0078_A_626	0.0017594952369108796,0.001465362380258739,0.0011252323165535927,0.00010054029553430155,6.161436613183469e-05,0.0004960573278367519
34896_0078_A_627	0.0003390507190488279,0.00026424191310070455,0.002402626210823655,4.466678365133703e-05,0.0003531434922479093,0.00021918793208897114
34896_0078_A_628	0.00036341630038805306,0.00028204795671626925,0.002549338387325406,4.141322278883308e-05,0.00047269489732570946,0.00022649328457191586
34896_0080_A_656	0.18345493078231812,0.0029362065251916647,0.003124516922980547,0.00033729776623658836,0.014741573482751846,1.5120166540145874
34896_0080_A_657	0.00017311963893007487,0.0013373750261962414,0.005224266089498997,0.0003531542606651783,0.04073731228709221,0.00036315477336756885
34896_0080_A_658	0.0016185060376301408,0.0009243724634870887,0.0009139662142843008,0.00019721256103366613,0.001298869727179408,0.003690090263262391
34896_0078_A_629	0.0003408306511119008,0.0003752388583961874,0.0032351789996027946,4.864580841967836e-05,0.0005548021290451288,0.0003003898891620338
34896_0078_A_630	0.0002355201868340373,0.00013394048437476158,0.0007029701955616474,0.00017043597472365946,0.0004885310190729797,0.005029680207371712
34896_0078_A_631	0.32927441596984863,0.007352708838880062,0.00016028998652473092,8.859715308062732e-05,0.0004208536702208221,0.007489371113479137
34896_0078_A_632	0.0015480266883969307,0.0002983686572406441,5.237529330770485e-05,5.004361810279079e-05,0.0004558486398309469,0.00017592404037714005
34896_0078_A_633	0.001981473760679364,0.0003062625473830849,5.302689896780066e-05,5.883855192223564e-05,0.0005589468637481332,0.00021126327919773757
34896_0078_A_634	0.0018180911429226398,0.0003366323362570256,4.217543755657971e-05,7.061420183163136e-05,0.0005249482928775251,0.0002453388588037342
34896_0078_A_635	0.0014909901656210423,0.00018943613395094872,0.0003609803970903158,0.00012118906306568533,9.395694360136986e-05,0.00023524882271885872
34896_0078_A_636	0.1622476726770401,0.015143562108278275,0.00021181920601520687,0.00019640685059130192,0.004793449770659208,0.005732301156967878
34896_0078_A_637	0.17840635776519775,0.015277993865311146,0.00025441759498789907,0.00023240147856995463,0.005149586126208305,0.007987583056092262
34896_0078_A_638	0.0008846225682646036,0.0012262645177543163,0.00011147526674903929,5.349698767531663e-05,0.0002171499072574079,5.189570947550237e-05
34896_0078_A_639	0.0009341959375888109,0.0014267574297264218,0.00012046463962178677,4.866450763074681e-05,0.00022395895211957395,5.619931471301243e-05
34896_0078_A_640	0.0008923750137910247,0.00011467935109976679,0.0005118895787745714,5.8301004173699766e-05,0.00017079099779948592,0.0009178327163681388
34896_0078_A_641	0.0007423438364639878,0.00011370937863830477,0.0005117778200656176,6.139898323453963e-05,0.00017104427388403565,0.0009796650847420096
34896_0078_A_642	0.0002958243421744555,0.00014653812104370445,0.000767896999605,6.27610061201267e-05,0.00020661132293753326,0.0007258592522703111
34896_0078_A_643	0.00023168518964666873,0.0008617995190434158,0.0002956311800517142,0.0002490711340215057,0.0001912182488013059,6.303152622422203e-05
34896_0078_A_644	0.07303532212972641,0.03729566931724548,0.0020524454303085804,0.00026447686832398176,0.0003298434894531965,0.00233072298578918
34896_0078_A_645	0.07303532212972641,0.03729566931724548,0.0020524454303085804,0.00026447686832398176,0.0003298434894531965,0.00233072298578918
34896_0078_A_646	0.07303532212972641,0.03729566931724548,0.0020524454303085804,0.00026447686832398176,0.0003298434894531965,0.00233072298578918
34896_0080_A_652	0.0033164522610604763,0.0005673874984495342,0.0001838450407376513,0.00011756269668694586,9.33179326239042e-05,0.0013209276366978884
34896_0080_A_653	0.0033523798920214176,0.000563928100746125,0.00017414720787201077,0.000119239732157439,9.924049663823098e-05,0.001398185035213828
34896_0080_A_654	0.002765936776995659,0.0004303648602217436,0.00016091471479739994,0.00013711469364352524,0.00010160033707506955,0.001594068598933518
34896_0080_A_655	0.0014381434302777052,6.241375376703218e-05,0.00023774467990733683,0.00033999510924331844,0.00028862053295597434,0.00022289536718744785
34896_0080_A_659	0.0011305800871923566,0.002193594351410866,0.00020872807363048196,0.0002912362397182733,6.831719656474888e-05,0.0001909868442453444
34896_0080_A_660	0.0012103529879823327,0.0015902904560789466,0.00016982952365651727,0.0003294888883829117,7.905249367468059e-05,0.00022177037317305803
34896_0080_A_661	0.000788559322245419,0.0011014168849214911,0.00019332367810420692,0.0004154910275246948,9.759684326127172e-05,0.0002780542417895049
34896_0080_A_662	0.00024512087111361325,0.00010667089372873306,0.0007029501721262932,8.350963616976514e-05,0.00039360433584079146,0.001131362863816321
34896_0080_A_663	0.0005815027980133891,0.0010877951281145215,0.0177752785384655,0.0005301429191604257,0.004631150513887405,0.1816754788160324
34896_0080_A_664	0.000437902839621529,0.03142920136451721,0.6192722916603088,0.0019800341688096523,0.27212387323379517,0.014980866573750973
34896_0080_A_665	0.0006360688712447882,0.054877471178770065,0.49520862102508545,0.0016043102368712425,0.2650556266307831,0.016331102699041367
34896_0080_A_666	0.0006472895038314164,0.00035412784200161695,0.05367041006684303,0.006984533742070198,0.22737786173820496,0.0187916848808527
34896_0080_A_667	8.245171193266287e-05,9.926701022777706e-05,0.03781631216406822,0.005325431935489178,0.006098062731325626,0.09367623925209045
34896_0080_A_668	7.924005331005901e-05,0.00010320831643184647,0.050690654665231705,0.005624411627650261,0.005803826730698347,0.10435905307531357
34896_0080_A_669	7.404257485177368e-05,9.336511720903218e-05,0.035809051245450974,0.005414239130914211,0.004878269974142313,0.15742400288581848
34896_0080_A_670	0.00037905346835032105,0.0007073566084727645,0.0036544143222272396,0.00011366893886588514,0.0005063530406914651,0.02282598800957203
34896_0080_A_671	0.0125754214823246,0.006782662123441696,0.0017849712166935205,0.0017276445869356394,0.020999202504754066,0.35282468795776367
34896_0080_A_672	0.015337344259023666,0.007017279043793678,0.0015995493158698082,0.0013057914329692721,0.020771900191903114,0.2901904881000519
34896_0081_A_673	0.0024430244229733944,0.00021231872960925102,0.00022335322864819318,5.623802280751988e-05,0.0004558577493298799,0.0003335794317536056
34896_0081_A_674	0.001973881386220455,0.0001813273411244154,0.00023159905686043203,5.670834434567951e-05,0.0004514107131399214,0.00027808977756649256
34896_0082_A_675	0.0016899086767807603,0.003922647796571255,0.0005797666381113231,4.295544931665063e-05,0.0011068535968661308,0.011174682527780533
34896_0082_A_676	0.0014655370032414794,0.0038434406742453575,0.0005247261142358184,4.475560854189098e-05,0.001166907255537808,0.014523700810968876
34896_0082_A_677	0.00041119844536297023,0.00025622048997320235,0.00013066967949271202,9.663550736149773e-05,0.0001694666570983827,0.0012407032772898674
34896_0082_A_678	0.0003775049408432096,0.00023562353453598917,0.00012928714568261057,9.378202958032489e-05,0.0001792781986296177,0.001642764313146472
34896_0082_A_679	0.0002188814978580922,0.00018498356803320348,0.0019350480288267136,5.184549809200689e-05,0.00877576693892479,0.0068407184444367886
34896_0082_A_680	0.0022281615529209375,6.432601367123425e-05,0.0001354119012830779,4.4977674406254664e-05,0.00012546739890240133,0.0008681503823027015
34896_0082_A_681	0.14926619827747345,0.0004916558973491192,3.399566776352003e-05,0.0003022114688064903,0.000652613933198154,0.02289711683988571
34896_0082_A_682	0.0025997506454586983,0.0008164265309460461,0.0004730181535705924,5.195691483095288e-05,0.0016589431324973702,0.0004412439011503011
34896_0082_A_683	0.0001472831645514816,0.00028621527599170804,0.0017560883425176144,0.0003012938250321895,0.00011416866618674248,0.0003139973268844187
34896_0082_A_684	0.00037909066304564476,0.00028420539456419647,0.001923838397487998,3.803757863352075e-05,0.0019416718278080225,0.00023188146587926894
34896_0082_A_685	0.012997196987271309,0.00015240866923704743,6.062930333428085e-05,0.00022748943592887372,0.0007592200418002903,0.0008674024138599634
34896_0082_A_686	0.0004648433532565832,0.000149693907587789,0.00025391901726834476,0.00016339686408173293,0.0007768034702166915,0.0004252173821441829
34896_0082_A_687	0.00046249659499153495,0.00016694895748514682,0.0002664084604475647,0.00023058688384480774,0.0008320374181494117,0.0008648871444165707
34896_0083_A_688	0.0005755844176746905,0.00019554287428036332,0.00023682191385887563,0.0002369244903093204,0.0019056382589042187,0.0005960027920082211
34896_0083_A_689	0.00042170932283625007,0.0002536772517487407,0.00046507210936397314,0.00032329827081412077,0.0027355924248695374,0.0008267299854196608
34896_0084_A_692	0.0006328392191790044,0.0020778547041118145,0.0007859502802602947,0.0003077411965932697,0.0023467144928872585,0.016766317188739777
34896_0084_A_693	0.0006866733310744166,0.002231371123343706,0.001150334719568491,0.0003130773256998509,0.0032195355743169785,0.02432352304458618
34896_0084_A_694	0.000611322233453393,0.0021617517340928316,0.0007460412452928722,0.00027842281269840896,0.0025131371803581715,0.01846258156001568
34896_0084_A_690	0.0007699644193053246,0.0005296214949339628,0.00020755980222020298,0.00017805793322622776,0.002122977515682578,0.00048043436254374683
34896_0084_A_691	0.0005628934013657272,0.0005541818682104349,0.00017531242338009179,0.00018891514628194273,0.0020804423838853836,0.0005255437572486699
34896_0084_A_696	0.0012555818539112806,0.00024750421289354563,8.7178465037141e-05,0.0003202852967660874,0.0002729803090915084,0.0029456885531544685
34896_0084_A_698	0.00042339792707934976,0.0011362771037966013,0.03665905445814133,0.0017201276496052742,0.17508448660373688,0.041154567152261734
34896_0084_A_700	0.021231265738606453,0.0009910163935273886,5.877461808267981e-05,3.30182519974187e-05,0.0002369195135543123,0.0003361550043337047
34896_0085_A_701	0.0018010820494964719,0.0004909560084342957,0.010876340791583061,0.0007865094812586904,0.003037054790183902,0.0024627139791846275
34896_0085_A_704	0.0011506862938404083,0.0005471300682984293,0.00044114753836765885,0.00011078629177063704,0.00012316259380895644,0.00013924448285251856
34896_0085_A_709	0.0002788790734484792,0.0013201698893681169,0.0005642223404720426,0.0005533951334655285,0.00023211109510157257,0.00023092357150744647
34896_0085_A_711	4.992982940166257e-05,0.00018643448129296303,0.013085693120956421,0.0008824652759358287,0.0013134635519236326,0.00020293885609135032
34896_0085_A_713	7.719029963482171e-05,0.0001146344147855416,0.0013444675132632256,0.0025134109891951084,0.00020881168893538415,0.0001025196906994097
34896_0085_A_718	0.003553655231371522,0.0002451643522363156,0.0003452719247434288,0.0004266852338332683,0.0004644526052288711,0.05019674822688103
34896_0089_A_736	3.542203558026813e-05,0.0001707255287328735,0.024222496896982193,0.00024243384541478008,0.00038955238414928317,8.596568659413606e-05
34896_0089_A_738	0.001364479074254632,5.6603308621561155e-05,0.00013839392340742052,0.00015246101247612387,0.0009620782220736146,0.0005067896563559771
34896_0090_A_739	0.00461948849260807,0.004464056808501482,0.0006990649271756411,3.908466169377789e-05,0.0006100732134655118,0.00036243314389139414
34896_0091_A_740	0.00019942523795180023,9.668049460742623e-05,0.048771969974040985,0.0010719967540353537,0.0021038237027823925,0.1508449912071228
34896_0091_A_741	0.00016276654787361622,7.73478313931264e-05,0.01828320510685444,0.0009279706282541156,0.0019235771615058184,0.1222028061747551
34896_0091_A_742	0.0001422312343493104,7.725517207290977e-05,0.020756138488650322,0.0010533995227888227,0.002917594276368618,0.14388848841190338
34896_0091_A_743	0.00021402345737442374,0.00025040574837476015,0.005328063853085041,0.00025485368678346276,0.005672442726790905,7.649551844224334e-05
34896_0091_A_744	0.0004387283115647733,0.00249311001971364,0.0008082741405814886,0.00025344366440549493,0.0003420313587412238,0.00012788116873707622
34896_0091_A_745	0.0004890315467491746,0.0027257183101028204,0.0007877740426920354,0.00029030622681602836,0.0003486578643787652,0.0001341022871201858
34896_0091_A_746	0.005320506636053324,0.0007385119097307324,0.0002905804431065917,0.00011734841973520815,0.00021776059293188155,0.0001336243440164253
34896_0091_A_747	0.0010838945163413882,0.00027516126283444464,0.0001590455649420619,7.815552817191929e-05,0.0002829973818734288,0.00023890235752332956
34896_0091_A_748	0.001292038126848638,0.0003401024150662124,0.00018384188297204673,7.07739163772203e-05,0.0002599754952825606,0.00022924048244021833
34896_0091_A_750	0.0003795883967541158,0.0005895578069612384,0.0009277609060518444,0.00026412581792101264,0.003695493098348379,0.0008172675734385848
34896_0091_A_751	0.00039230266702361405,0.0005707521922886372,0.0009065014310181141,0.00022815095144324005,0.0033805202692747116,0.0007663844735361636
34896_0085_A_706	0.0003890531079377979,0.0002097686956403777,0.0013148384168744087,6.110587128205225e-05,0.001118717947974801,6.132185808382928e-05
34896_0085_A_708	0.010350245982408524,0.002453757682815194,0.0005175394471734762,0.0001419640175299719,0.0029562446288764477,0.38445281982421875
34896_0085_A_716	0.0006410853820852935,0.00010152420873055235,0.03371075540781021,0.03990974277257919,0.004841464571654797,0.018903041258454323
34896_0085_A_720	0.01500829216092825,0.005743803456425667,8.1807047536131e-05,0.00015009786875452846,0.0002785191754810512,0.0003414581879042089
